onset	duration	stimulus
1394.21	0.4	Russians
1394.61	0.08	to
1394.69	0.08	be
1394.77	0.08	able
1394.85	0.08	to
1394.93	0.28	fly
1395.21	0.99	civilians
1396.48	0.23	on
1396.71	0.07	the
1396.78	0.24	Russian
1397.07	0.19	Soyuz
1397.5	0.1	to
1397.6	0.09	the
1397.69	0.35	International
1398.04	0.24	Space
1398.28	0.46	Station
1399.1	0.12	And
1399.4	0.25	right
1399.65	0.1	when
1399.75	0.07	I
1399.82	0.4	sold
1400.22	0.14	my
1400.36	0.27	first
1400.63	0.19	game
1400.82	0.28	company
1401.1	0.56	origin
1401.86	0.14	I
1402.0	0.3	had
1402.3	0.06	the
1402.36	0.5	money
1402.97	0.15	I
1403.12	0.36	arranged
1403.48	0.07	the
1403.55	0.42	ticket
1404.31	0.14	I
1404.45	0.15	was
1404.61	0.12	going
1404.73	0.08	to
1404.81	0.33	become
1405.14	0.11	the
1405.25	0.43	first
1405.68	0.31	private
1405.99	0.63	citizen
1406.74	0.18	to
1406.94	0.32	ever
1407.26	0.27	fly
1407.53	0.17	into
1407.7	0.56	space
1409.58	0.75	Then
1410.79	0.34	came
1411.13	0.11	the
1411.24	0.39	2001
1412.28	0.41	internet
1412.7	0.32	stock
1413.02	0.1	market
1413.29	0.61	crash
1414.86	0.24	and
1415.1	0.22	with
1415.32	0.26	it
1415.79	0.31	went
1416.16	0.66	all
1416.88	0.16	of
1417.04	0.11	my
1417.15	0.39	wealth
1419.65	0.25	And
1419.9	0.24	so
1420.14	0.35	not
1420.49	0.33	only
1420.84	0.12	did
1420.96	0.06	I
1421.03	0.2	have
1421.23	0.09	to
1421.32	0.38	stop
1421.7	0.53	construction
1422.23	0.12	on
1422.35	0.08	a
1422.43	0.41	home
1422.84	0.1	that
1422.94	0.13	I've
1423.07	0.29	still
1423.36	0.2	never
1423.56	0.41	finished
1424.74	0.06	but
1425.04	0.12	I
1425.17	0.17	had
1425.34	0.08	to
1425.42	0.42	sell
1425.86	0.73	my
1426.96	0.28	seat
1427.25	0.1	to
1427.35	0.33	space
1427.75	0.06	I
1427.81	0.27	spent
1428.09	0.7	25
1428.81	0.29	years
1429.1	0.11	in
1429.21	0.38	pursuit
1429.61	0.38	of
1430.36	0.12	I
1430.48	0.22	sold
1430.7	0.07	off
1430.77	0.09	to
1430.86	0.04	a
1430.9	0.26	man
1431.17	0.24	named
1431.41	0.3	Dennis
1431.73	0.53	Tito
1432.57	0.13	who
1432.7	0.29	became
1432.99	0.09	the
1433.08	0.51	first
1433.75	0.26	private
1434.01	0.3	citizen
1434.31	0.1	in
1434.41	0.52	space
1436.13	0.33	Very
1436.53	0.22	sad
1436.76	0.17	day
1436.93	0.14	for
1437.07	0.27	me
1438.27	0.41	But
1439.04	0.18	then
1439.22	0.05	I
1439.27	0.15	went
1439.43	0.25	back
1439.68	0.05	and
1439.73	0.05	I
1439.78	0.14	said
1439.92	0.52	okay
1440.62	0.09	I
1440.71	0.11	know
1440.82	0.1	what
1440.92	0.02	to
1441.11	0.01	I
1441.12	0.09	know
1441.21	0.08	how
1441.29	0.06	to
1441.35	0.14	make
1441.49	0.37	games
1441.87	0.08	so
1441.95	0.05	I
1442.0	0.2	went
1442.2	0.16	back
1442.36	0.09	and
1442.45	0.16	started
1442.61	0.21	another
1442.82	0.22	game
1443.04	0.33	company
1443.37	0.19	built
1443.56	0.08	some
1443.64	0.16	more
1443.8	0.33	games
1444.13	0.23	sold
1444.36	0.09	some
1444.45	0.17	more
1444.62	0.55	games
1445.44	0.17	And
1445.61	0.1	as
1445.71	0.4	soon
1446.11	0.19	as
1446.3	0.13	I
1446.44	0.37	had
1446.81	0.26	enough
1447.07	0.25	money
1447.32	0.09	to
1447.41	0.18	pay
1447.59	0.11	for
1447.7	0.04	a
1447.74	0.26	ticket
1448.0	0.07	to
1448.07	0.54	space
1449.05	0.24	first
1449.29	0.14	thing
1449.43	0.04	I
1449.47	0.17	did
1449.64	0.12	with
1449.77	0.31	all
1450.08	0.08	the
1450.16	0.31	wealth
1450.47	0.08	I
1450.55	0.47	generated
1451.02	0.39	today
1451.48	0.44	was
1451.98	0.18	I
1452.47	0.05	plunked
1452.52	0.18	down
1452.7	0.12	my
1452.82	0.71	deposits
1454.0	0.17	my
1454.17	0.29	non
1454.46	0.42	refundable
1454.88	0.62	deposits
1455.93	0.18	on
1456.11	0.1	my
1456.21	0.2	trip
1456.42	0.08	to
1456.5	0.55	space
1457.99	0.15	But
1458.14	0.18	just
1458.32	0.32	because
1458.64	0.11	you
1458.75	0.18	want
1458.93	0.05	to
1458.98	0.47	go
1459.73	0.24	just
1459.97	0.3	because
1460.27	0.15	you've
1460.42	0.6	arranged
1461.02	0.12	the
1461.15	0.35	business
1461.5	0.12	to
1461.62	0.08	be
1461.7	0.12	able
1461.82	0.08	to
1461.9	0.36	go
1462.46	0.23	just
1462.69	0.31	because
1463.0	0.2	you've
1463.31	0.28	paid
1463.6	0.11	to
1463.71	0.46	go
1464.67	0.51	doesn't
1465.18	0.21	mean
1465.39	0.12	they
1465.51	0.25	will
1465.76	0.22	let
1465.98	0.18	you
1466.16	0.43	go
1467.44	0.2	There's
1467.65	0.38	one
1468.03	0.27	more
1468.3	0.32	major
1468.62	0.42	hurdle
1469.33	0.26	which
1469.59	0.45	is
1470.16	0.49	medical
1470.65	0.72	exams
1474.78	0.31	And
1475.1	0.12	to
1475.22	0.16	go
1475.38	0.09	in
1475.47	0.43	space
1475.91	0.16	which
1476.07	0.21	is
1476.4	0.6	challenging
1477.0	0.93	physiologically
1478.5	0.51	they
1479.02	0.28	study
1479.3	0.13	your
1479.43	0.23	body
1479.66	0.16	in
1479.82	0.31	great
1480.13	0.53	detail
1480.96	0.1	And
1481.06	0.1	when
1481.16	0.07	they
1481.23	0.15	did
1481.38	0.13	this
1481.51	0.12	on
1481.63	0.28	me
1481.91	0.15	they
1482.06	0.31	found
1482.37	0.58	something
1483.65	0.19	fairly
1483.84	0.43	alarming
1484.27	0.08	they
1484.35	0.2	found
1484.55	0.24	something
1484.79	0.17	called
1484.96	0.08	a
1485.04	0.96	homangioma
1486.09	0.2	on
1486.29	0.12	my
1486.41	0.41	liver
1487.57	0.14	And
1487.71	0.06	in
1487.77	0.19	this
1487.98	0.41	case
1488.44	0.1	in
1488.54	0.07	the
1488.61	0.22	case
1488.83	0.16	of
1488.99	0.5	rapid
1489.5	0.96	depressurization
1490.47	0.09	of
1491.03	0.4	spacecraft
1491.83	0.16	it
1491.99	0.14	would
1492.13	0.4	represent
1492.53	0.04	an
1492.59	0.43	increased
1493.02	0.25	chance
1493.27	0.08	of
1493.35	0.37	internal
1493.72	0.54	bleeding
1494.39	0.2	which
1494.59	0.09	you
1494.68	0.11	could
1494.8	0.37	neither
1495.17	0.92	diagnose
1496.15	0.45	nor
1496.61	0.61	cure
1497.75	0.21	and
1497.96	0.37	therefore
1498.34	0.02	it
1498.37	0.16	be
1498.53	0.43	fatal
1500.03	0.2	And
1500.23	0.08	so
1500.31	0.12	they
1500.44	0.19	said
1500.63	0.47	Richard
1501.74	0.19	you
1501.93	0.26	can't
1502.19	0.08	go
1502.27	0.08	to
1502.35	0.3	space
1502.65	0.15	with
1502.8	0.26	that
1503.96	0.16	So
1504.12	0.09	you
1504.21	0.24	either
1504.46	0.26	have
1504.72	0.32	to
1505.3	0.36	give
1505.66	0.24	up
1505.92	0.28	your
1506.2	0.3	large
1506.5	0.5	deposits
1507.0	0.1	you've
1507.1	0.2	already
1507.3	0.23	made
1507.53	0.12	now
1507.65	0.09	to
1507.74	0.09	go
1507.83	0.08	to
1507.91	0.53	space
1508.88	0.24	or
1509.12	0.06	you
1509.18	0.11	have
1509.29	0.06	to
1509.35	0.4	undergo
1509.75	0.28	life
1510.03	0.5	threatening
1510.53	0.64	surgery
1511.56	0.16	So
1511.72	0.07	what
1511.83	0.02	you
1511.85	0.13	think
1511.98	0.04	I
1512.02	0.35	did
1513.65	0.1	I
1513.75	0.17	now
1513.92	0.13	have
1514.05	0.08	a
1514.14	0.42	16
1514.56	0.13	inch
1514.69	0.63	scar
1516.88	0.23	as
1517.21	0.05	a
1517.26	0.58	memento
1517.84	0.24	of
1518.08	0.61	my
1518.72	0.61	quest
1519.48	0.14	to
1519.62	0.26	find
1519.88	0.14	my
1520.02	0.17	way
1520.19	0.15	into
1520.34	0.61	space
1522.77	0.18	And
1522.95	0.13	so
1523.08	0.44	finally
1523.53	0.27	after
1523.81	0.35	that
1524.16	0.28	hurdle
1524.44	0.19	was
1524.63	0.48	passed
1525.44	0.17	I
1525.61	0.34	finally
1525.95	0.32	began
1526.27	0.09	my
1526.36	0.34	training
1526.7	0.11	in
1526.81	0.5	Russia
1528.02	0.25	spent
1528.27	0.19	about
1528.46	0.08	a
1528.54	0.23	year
1528.77	0.14	in
1528.91	0.22	Russia
1529.13	0.12	in
1529.25	0.81	preparations
1531.17	0.17	Then
1531.41	0.57	finally
1532.17	0.42	escorted
1532.59	0.12	by
1532.71	0.14	my
1532.85	0.56	father
1533.44	0.09	I
1533.53	0.27	actually
1533.8	0.16	went
1533.96	0.25	out
1534.72	0.14	on
1534.86	0.38	October
1535.24	0.65	12th
1536.09	0.45	2008
1536.58	0.46	Columbus
1537.04	0.22	Day
1537.26	0.06	a
1537.32	0.24	good
1537.56	0.2	day
1537.76	0.08	to
1537.84	0.11	go
1537.95	0.66	exploring
1539.2	0.17	But
1539.37	0.07	on
1539.44	0.12	my
1539.56	0.15	own
1539.75	0.32	custom
1540.07	0.22	made
1540.29	0.28	space
1540.57	0.3	suit
1541.01	0.33	walked
1541.34	0.17	out
1541.51	0.09	to
1541.6	0.06	a
1541.66	0.31	fully
1541.97	0.32	fueled
1542.29	0.43	rocket
1543.13	0.11	It's
1543.26	0.31	covered
1543.57	0.11	in
1543.68	0.52	frost
1544.2	0.24	because
1544.44	0.08	of
1544.52	0.08	all
1544.6	0.1	the
1544.7	0.47	cradginic
1545.17	0.24	fuel
1545.41	0.13	on
1545.54	0.29	board
1545.83	0.03	and
1545.96	0.18	all
1546.14	0.22	the
1546.52	0.27	air
1546.79	0.28	coming
1547.07	0.38	nearby
1547.45	0.09	it
1547.54	0.12	is
1547.66	0.43	condensing
1548.09	0.14	into
1548.23	0.32	fog
1548.55	0.12	that's
1548.67	0.5	streaming
1549.18	0.19	down
1549.37	0.08	to
1549.45	0.08	the
1549.53	0.26	fire
1549.79	0.2	pit
1549.99	0.22	down
1550.21	0.25	below
1550.46	0.17	it
1551.13	0.13	And
1551.26	0.12	then
1551.38	0.14	while
1551.52	0.28	everybody
1551.8	0.2	else
1552.0	0.2	gets
1552.2	0.25	as
1552.49	0.59	far
1553.08	0.33	away
1553.41	0.16	as
1553.57	0.1	they
1553.67	0.56	can
1554.65	0.23	me
1554.88	0.03	and
1554.97	0.12	my
1555.09	0.22	two
1555.31	0.78	crewmates
1556.46	0.35	crawled
1556.81	0.11	up
1556.92	0.51	inside
1557.43	0.5	squeezed
1557.93	0.34	inside
1558.27	0.15	this
1558.43	0.47	very
1558.91	0.71	claustrophobic
1559.62	0.16	little
1559.78	0.63	capsule
1560.97	0.25	went
1561.22	0.13	through
1561.35	0.04	a
1561.39	0.26	brief
1561.65	0.68	checklist
1562.63	0.3	lit
1562.93	0.17	that
1563.1	0.32	sucker
1563.42	0.31	up
1564.23	0.14	and
1564.37	0.1	then
1564.47	0.17	took
1564.64	0.12	the
1564.76	0.27	very
1565.03	0.48	brief
1565.57	0.2	eight
1565.77	0.14	and
1565.91	0.06	a
1565.97	0.34	half
1566.33	0.23	minute
1566.57	0.39	ride
1566.96	0.18	from
1567.14	0.39	standing
1567.53	0.18	still
1567.71	0.1	on
1567.81	0.07	the
1567.88	0.52	ground
1568.67	0.16	to
1568.83	0.5	traveling
1569.33	0.22	around
1569.55	0.11	the
1569.68	0.25	earth
1569.93	0.14	at
1570.47	0.83	000
1571.3	0.31	miles
1571.61	0.12	an
1571.73	0.35	hour
1575.54	0.14	At
1575.69	0.24	that
1575.95	0.57	speed
1576.53	0.17	you
1576.71	0.26	orbit
1576.99	0.18	the
1577.17	0.25	earth
1577.42	0.21	once
1577.63	0.22	every
1578.18	0.01	90
1578.19	0.58	minutes
1579.03	0.18	You
1579.21	0.17	see
1579.38	0.06	a
1579.44	0.77	sunrise
1580.21	0.06	or
1580.27	0.09	a
1580.36	0.61	sunset
1581.0	0.3	every
1581.31	0.72	45
1582.03	0.51	minutes
1582.9	0.16	You
1583.06	0.25	cross
1583.31	0.1	the
1583.41	0.28	entire
1583.69	0.27	United
1583.96	0.26	States
1584.22	0.11	in
1584.33	0.28	only
1584.77	0.21	eight
1584.98	0.54	minutes
1585.86	0.14	You
1586.0	0.15	go
1586.15	0.19	around
1586.34	0.09	the
1586.43	0.44	world
1586.98	0.78	16
1587.77	0.46	times
1588.25	0.28	every
1588.53	0.21	day
1588.74	0.11	and
1588.85	0.08	I
1588.93	0.31	spent
1589.28	0.34	12
1589.76	0.52	days
1590.3	0.3	floating
1590.6	0.42	around
1591.03	0.17	all
1591.2	0.26	day
1591.46	0.09	and
1591.55	0.17	all
1591.72	0.23	night
1591.96	0.21	like
1592.17	0.67	Superman
1593.12	0.45	performing
1593.57	0.56	experiments
1594.13	0.14	and
1594.27	0.22	looking
1594.5	0.21	back
1594.71	0.09	on
1594.8	0.12	the
1594.92	0.28	earth
1595.5	0.2	until
1595.7	0.44	finally
1596.14	0.22	the
1596.37	0.47	fiery
1596.84	0.48	reentry
1597.46	0.19	the
1597.78	0.66	impact
1598.53	0.29	back
1598.82	0.09	on
1598.91	0.08	the
1598.99	0.55	surface
1599.84	0.22	where
1600.06	0.12	my
1600.18	0.31	father
1600.49	0.14	was
1600.63	0.22	again
1600.85	0.24	waiting
1601.09	0.18	for
1601.27	0.16	me
1601.46	0.24	to
1601.72	0.22	win
1601.94	0.19	the
1602.41	0.33	rescue
1602.74	0.44	helicopter
1603.18	0.17	So
1603.36	0.02	it
1603.38	0.12	was
1603.51	0.08	kind
1603.59	0.1	of
1603.69	0.04	a
1603.73	0.22	very
1603.95	0.46	cool
1604.86	0.12	you
1604.98	0.1	know
1605.08	0.34	father
1605.42	0.41	son
1606.05	0.39	moment
1606.44	0.16	for
1606.6	0.35	us
1609.47	0.39	And
1610.11	0.18	my
1610.29	0.28	father
1610.57	0.15	was
1610.72	0.37	actually
1611.18	0.47	influential
1611.65	0.03	in
1611.68	0.24	another
1611.92	0.23	way
1612.15	0.08	You
1612.23	0.1	know
1612.33	0.38	he
1612.72	0.2	since
1612.92	0.08	he
1613.0	0.1	had
1613.1	0.51	experience
1613.61	0.14	in
1613.75	0.28	flying
1614.03	0.05	windspace
1614.4	0.51	before
1615.54	0.04	he
1615.58	0.14	helped
1615.72	0.09	me
1615.81	0.19	put
1616.0	0.32	together
1616.32	0.13	my
1616.45	0.37	entire
1616.82	0.31	science
1617.13	0.37	program
1617.5	0.08	And
1617.58	0.15	he
1617.73	0.62	knew
1618.73	0.15	that
1618.89	0.21	one
1619.1	0.06	of
1619.16	0.06	the
1619.22	0.22	most
1619.44	0.54	important
1619.99	0.34	things
1620.33	0.1	to
1620.43	0.15	get
1620.58	0.07	the
1620.65	0.29	chance
1620.94	0.08	to
1621.03	0.2	do
1621.23	0.16	while
1621.39	0.09	you're
1621.48	0.09	in
1621.57	0.45	space
1622.34	0.15	is
1622.49	0.1	to
1622.6	0.11	be
1622.71	0.08	at
1622.79	0.09	the
1622.88	0.33	window
1623.21	0.12	and
1623.33	0.14	look
1623.48	0.19	back
1623.67	0.09	at
1623.76	0.12	the
1623.88	0.31	earth
1626.19	0.17	And
1626.36	0.09	so
1626.45	0.1	we
1626.55	0.26	planned
1626.81	0.2	lots
1627.01	0.1	of
1627.11	0.53	experiments
1627.64	0.1	where
1627.74	0.1	I'd
1627.85	0.14	be
1627.99	0.08	at
1628.07	0.08	the
1628.15	0.23	window
1628.38	0.09	and
1628.47	0.11	got
1628.58	0.03	a
1628.61	0.27	chance
1628.88	0.06	to
1628.94	0.12	look
1629.07	0.19	back
1629.36	0.12	the
1629.48	0.24	earth
1630.24	0.39	And
1630.64	0.2	there's
1630.84	0.26	something
1631.1	0.18	called
1631.28	0.11	the
1631.4	0.5	overview
1631.9	0.41	effect
1632.31	0.18	that
1632.55	0.35	most
1632.9	0.24	every
1633.14	0.51	astronaut
1633.84	0.92	describes
1635.06	0.23	which
1635.29	0.17	is
1635.46	0.26	really
1635.72	0.2	this
1635.93	0.34	series
1636.27	0.1	of
1636.53	0.48	epiphanies
1637.02	0.11	that
1637.13	0.14	you
1637.27	0.35	get
1637.98	0.29	from
1638.27	0.18	this
1638.48	0.54	great
1639.07	0.61	wonderful
1639.68	0.32	vantage
1640.0	0.23	point
1640.23	0.07	you
1640.31	0.15	have
1640.46	0.07	in
1640.53	0.29	space
1640.82	0.23	looking
1641.05	0.16	back
1641.31	0.13	the
1641.44	0.27	earth
1642.15	0.2	For
1642.35	0.68	example
1643.78	0.16	as
1643.94	0.16	soon
1644.1	0.14	as
1644.24	0.1	I
1644.34	0.38	saw
1644.74	0.08	a
1644.82	0.24	place
1645.06	0.1	on
1645.16	0.1	the
1645.26	0.11	earth
1645.39	0.11	that
1645.5	0.08	I
1645.58	0.21	knew
1645.79	0.36	well
1646.15	0.09	in
1646.24	0.13	my
1646.37	0.21	case
1646.58	0.07	he
1646.65	0.14	was
1646.79	0.42	Houston
1647.22	0.41	Austin
1647.64	0.36	Dallas
1648.0	0.06	and
1648.08	0.1	the
1648.18	0.25	Gulf
1648.43	0.54	Coast
1649.35	0.44	and
1649.8	0.12	the
1649.92	0.45	entire
1650.37	0.58	planet
1651.34	0.44	I
1652.02	0.48	immediately
1652.51	0.22	said
1652.73	0.08	you
1652.81	0.14	know
1652.99	0.22	I
1653.21	0.27	now
1653.48	0.42	know
1653.9	0.13	the
1654.03	0.4	true
1654.43	0.39	scale
1654.82	0.1	of
1654.92	0.13	the
1655.08	0.31	earth
1655.41	0.21	by
1655.62	0.61	direct
1656.29	0.83	observation
1657.61	0.17	And
1657.78	0.1	that
1657.88	0.26	actually
1658.14	0.42	means
1658.62	0.1	a
1658.72	0.18	lot
1658.9	0.37	more
1659.45	0.13	to
1659.58	0.12	you
1659.7	0.35	personally
1660.05	0.12	when
1660.17	0.03	it
1660.21	0.4	happens
1660.61	0.1	than
1660.71	0.1	it
1660.81	0.18	even
1660.99	0.27	does
1661.26	0.28	to
1661.56	0.17	hear
1661.73	0.12	it
1661.88	0.24	be
1662.12	0.53	said
1663.77	0.19	But
1663.96	0.12	then
1664.08	0.12	as
1664.2	0.08	you
1664.28	0.15	go
1664.43	0.27	around
1664.7	0.11	the
1664.81	0.19	earth
1665.0	0.33	over
1665.33	0.11	and
1665.44	0.32	over
1665.76	0.64	again
1666.68	0.43	just
1667.11	0.13	by
1667.27	0.32	looking
1667.59	0.1	out
1667.69	0.09	the
1667.78	0.31	window
1668.09	0.17	your
1668.26	0.61	knowledge
1668.87	0.24	about
1669.11	0.11	the
1669.23	0.13	what
1669.36	0.05	I
1669.41	0.15	call
1669.56	0.1	the
1669.66	0.56	grand
1670.22	0.34	scale
1670.56	0.31	systems
1670.87	0.12	the
1670.99	0.17	earth
1671.16	0.15	goes
1671.31	0.14	up
1671.45	0.21	very
1671.66	0.52	rapidly
1672.42	0.25	things
1672.67	0.13	like
1672.81	0.6	weather
1673.51	0.21	the
1673.72	0.32	results
1674.04	0.13	of
1674.17	0.39	tectonic
1674.56	0.24	plate
1674.81	0.41	movement
1675.24	0.18	the
1675.65	0.58	water
1676.25	0.2	erosion
1676.87	0.14	by
1677.01	0.42	water
1677.43	0.32	erosion
1677.84	0.15	by
1677.99	0.35	wind
1678.34	0.23	all
1678.58	0.19	these
1678.77	0.52	things
1679.84	0.15	you
1679.99	0.11	know
1680.1	0.19	just
1680.37	0.38	pouring
1680.75	0.15	into
1680.9	0.13	your
1681.03	0.39	brain
1681.42	0.11	at
1681.53	0.68	17
1682.21	0.22	miles
1682.43	0.1	an
1682.53	0.34	hour
1684.96	0.17	But
1685.13	0.08	the
1685.21	0.42	most
1686.43	0.29	impactful
1686.73	0.24	thing
1686.97	0.27	doesn't
1687.24	0.49	happen
1687.77	0.32	until
1688.09	0.22	you've
1688.32	0.19	been
1688.51	0.18	looking
1688.69	0.08	out
1688.77	0.07	the
1688.84	0.2	window
1689.04	0.13	for
1689.17	0.05	a
1689.22	0.18	few
1689.4	0.48	days
1690.85	0.28	which
1691.13	0.7	is
1693.75	0.04	that
1693.96	0.44	every
1694.41	0.26	part
1694.68	0.14	of
1694.82	0.13	the
1694.98	0.34	earth
1695.44	0.15	you
1695.59	0.15	can
1695.74	0.23	see
1695.97	0.24	from
1696.21	0.66	space
1696.92	0.29	every
1697.22	0.4	fertile
1697.62	0.19	part
1697.81	0.09	of
1697.9	0.09	the
1697.99	0.15	earth
1698.14	0.09	you
1698.23	0.11	can
1698.34	0.14	see
1698.48	0.15	from
1698.63	0.47	space
1699.17	0.21	is
1699.39	0.43	fully
1699.87	0.62	occupied
1700.5	0.22	by
1700.72	0.54	people
1701.77	0.12	There
1701.89	0.14	was
1702.03	0.17	no
1702.2	0.29	fertile
1702.49	0.15	part
1702.64	0.08	of
1702.72	0.09	the
1702.81	0.15	earth
1702.97	0.1	that
1703.07	0.09	I
1703.17	0.52	saw
1703.72	0.21	that
1703.93	0.53	wasn't
1704.71	0.37	either
1705.08	0.1	a
1705.18	0.58	city
1705.81	0.17	or
1705.98	0.07	a
1706.05	0.52	farm
1707.02	0.64	Only
1707.69	0.33	things
1708.03	0.34	like
1708.39	0.64	Alpine
1709.04	0.66	mountains
1709.7	0.23	or
1709.94	0.38	vast
1710.32	0.59	deserts
1710.91	0.08	or
1710.99	0.23	really
1711.22	0.45	swampy
1711.68	0.2	parts
1711.88	0.09	of
1711.97	0.09	the
1712.06	0.15	earth
1712.22	0.37	weren't
1712.68	0.42	fully
1713.13	0.5	occupied
1713.64	0.14	by
1713.78	0.48	people
1714.57	0.18	And
1714.75	0.1	it
1714.85	0.25	really
1715.1	0.51	inspires
1715.61	0.06	you
1715.67	0.09	to
1715.76	0.19	come
1715.96	0.23	back
1716.19	0.11	to
1716.3	0.15	the
1716.45	0.35	earth
1716.89	0.88	afterwards
1718.01	0.23	and
1718.24	0.1	kind
1718.34	0.09	of
1718.84	0.34	redouble
1719.18	0.13	your
1719.32	0.46	efforts
1719.78	0.49	towards
1720.27	0.2	environmentalism
1721.28	0.11	you
1721.39	0.21	might
1721.6	0.2	say
1721.82	0.45	broadly
1722.89	0.11	You
1723.0	0.07	know
1723.07	0.06	I
1723.13	0.09	would
1723.22	0.1	have
1723.32	0.27	described
1723.59	0.27	myself
1723.86	0.02	as
1723.88	0.06	an
1723.94	0.6	environmentalist
1724.57	0.48	before
1725.05	0.1	I
1725.15	0.46	flew
1725.72	0.24	but
1725.97	0.24	my
1726.21	0.54	lifestyle
1726.75	0.09	has
1726.84	0.2	been
1727.05	0.35	changed
1727.41	1.03	profoundly
1728.52	0.47	since
1729.02	0.2	I've
1729.22	0.29	flown
1731.71	0.31	But
1732.63	0.14	you
1732.77	0.11	know
1732.88	0.11	of
1733.0	0.42	all
1733.42	0.1	the
1733.52	0.44	experiments
1733.96	0.09	that
1734.27	0.31	space
1734.59	0.37	which
1735.27	0.13	on
1735.4	0.2	another
1735.6	0.27	time
1735.87	0.14	I'm
1736.01	0.23	happy
1736.24	0.08	to
1736.32	0.46	recount
1737.3	0.2	more
1737.5	0.37	tales
1737.88	0.1	of
1737.98	0.13	of
1738.11	0.42	course
1739.15	0.13	the
1739.28	0.28	most
1739.56	0.63	ironic
1740.2	0.58	is
1741.25	0.58	that
1742.06	0.12	you
1742.18	0.12	know
1742.3	0.72	no
1743.09	0.4	NASA
1743.5	0.46	astronaut
1743.96	0.16	who's
1744.12	0.2	flown
1744.32	0.1	in
1744.42	0.64	space
1745.39	0.25	has
1745.64	0.21	ever
1745.85	0.41	flown
1746.27	0.22	who's
1746.49	0.46	had
1747.07	0.73	laser
1748.37	0.18	eye
1748.56	0.6	surgery
1749.63	0.24	which
1749.87	0.1	in
1749.97	0.08	the
1750.05	0.37	intervening
1750.42	0.41	years
1750.9	0.24	I
1751.15	0.2	have
1751.35	0.45	had
1752.41	0.24	And
1752.65	0.19	so
1752.84	0.14	the
1752.98	0.43	one
1753.43	0.65	thing
1754.42	0.25	that
1754.67	0.52	NASA
1755.2	0.15	would
1755.35	0.13	have
1755.49	0.49	blocked
1755.98	0.16	me
1756.14	0.15	from
1756.29	0.19	ever
1756.48	0.33	flying
1756.81	0.17	into
1756.98	0.53	space
1757.51	0.5	for
1758.21	0.45	became
1758.66	0.14	the
1758.8	0.36	number
1759.16	0.25	one
1759.41	0.27	thing
1759.68	0.09	they
1759.77	0.11	were
1759.88	0.4	interested
1760.28	0.12	in
1760.4	0.65	studying
1761.06	0.33	about
1761.39	0.3	me
1761.89	0.35	as
1762.24	0.08	I
1762.32	0.45	prepared
1762.77	0.08	for
1762.85	0.16	my
1763.01	0.32	space
1763.33	0.38	flight
1764.15	0.2	And
1764.35	0.14	so
1764.49	0.3	I
1764.82	0.49	submitted
1765.32	0.24	to
1765.56	0.15	and
1765.71	0.62	participated
1766.33	0.17	in
1766.5	0.12	a
1766.63	0.4	very
1767.03	0.74	extensive
1767.8	0.53	test
1768.33	0.1	a
1768.99	0.14	of
1769.13	0.31	tests
1769.47	0.25	on
1769.72	0.18	my
1769.9	0.59	eyes
1771.22	0.68	And
1771.97	0.42	since
1772.39	0.18	my
1772.57	0.45	flight
1773.08	0.48	NASA
1773.57	0.25	has
1773.82	0.29	now
1774.12	0.73	approved
1774.88	0.17	for
1775.05	0.24	all
1775.29	0.42	astronaut
1775.72	0.63	candidates
1776.6	0.46	laser
1777.06	0.42	corrective
1777.52	0.19	eye
1777.71	0.55	surgery
1779.29	0.48	So
1780.58	0.15	the
1780.73	0.34	thing
1781.07	0.05	that
1782.99	0.34	NASA
1783.33	0.14	of
1783.47	0.41	course
1784.26	0.12	you
1784.38	0.11	know
1784.51	0.25	banned
1784.76	0.12	me
1784.88	0.27	for
1785.16	0.2	has
1785.37	0.13	kind
1785.5	0.09	of
1785.6	0.38	become
1785.98	0.17	my
1786.15	0.3	one
1786.47	0.84	contribution
1787.51	0.43	back
1787.97	0.15	to
1788.12	0.1	the
1788.22	0.35	fold
1788.64	0.23	So
1789.03	0.19	thank
1789.22	0.17	you
