onset	duration	stimulus
1543.75	0.14	will
1543.89	0.22	not
1544.11	0.14	let
1544.25	0.12	it
1544.37	0.54	go
1545.54	0.2	I'm
1545.74	0.23	so
1545.97	0.33	glad
1546.3	0.17	you're
1546.47	0.64	here
1547.15	0.15	he
1547.58	0.44	whispers
1548.45	0.19	Their
1548.64	0.43	palms
1549.07	0.09	are
1549.16	0.66	sweaty
1550.13	0.23	That's
1550.36	0.15	how
1550.51	0.18	they
1550.69	0.32	find
1551.01	0.63	comfort
1552.17	0.67	Together
1558.68	0.15	In
1558.83	0.64	Alexander's
1559.47	0.54	apartment
1560.04	0.12	the
1560.16	0.49	bathroom
1560.65	0.29	door
1560.94	0.13	is
1561.07	0.16	all
1561.23	0.74	glass
1562.16	0.51	frosted
1562.67	0.68	glass
1564.49	0.12	Sasha's
1564.62	0.3	self
1564.92	0.46	conscious
1565.38	0.1	is
1565.48	0.15	she
1565.63	0.29	locks
1565.92	0.1	it
1566.02	0.49	behind
1566.52	0.34	her
1567.14	0.12	The
1567.26	0.67	bathroom
1567.99	0.3	white
1568.29	0.7	granite
1569.46	0.2	has
1569.66	0.1	them
1569.76	0.17	been
1569.93	0.36	cleaned
1570.29	0.12	for
1570.41	0.11	a
1570.52	0.6	while
1571.66	0.19	She
1571.85	0.26	puts
1572.11	0.15	in
1572.26	0.12	her
1572.39	0.89	diaphragm
1573.62	0.74	Alexander's
1574.36	0.42	shadow
1574.78	0.41	stops
1575.19	0.39	outside
1575.58	0.07	the
1575.65	0.53	door
1576.54	0.32	Red
1576.86	0.08	or
1576.94	0.61	white
1578.03	0.15	she
1578.18	0.27	tries
1578.45	0.09	to
1578.54	0.22	think
1578.77	0.11	of
1578.88	0.39	something
1579.27	0.46	sassy
1579.73	0.15	but
1579.88	0.25	says
1580.13	0.28	red
1580.41	0.74	things
1581.21	0.22	then
1581.43	0.42	adds
1581.88	0.23	my
1582.11	0.18	own
1582.3	0.8	glass
1584.09	0.12	The
1584.22	0.29	sex
1584.51	0.16	is
1584.68	0.68	violent
1585.37	0.77	harsh
1586.76	0.29	Getting
1587.05	0.22	too
1587.27	0.21	old
1587.48	0.15	for
1587.63	0.4	this
1588.06	0.19	he
1588.25	0.28	sucks
1588.53	0.13	in
1588.74	0.1	his
1588.84	0.52	breath
1590.2	0.11	In
1590.31	0.09	the
1590.4	0.53	darkness
1590.93	0.12	he
1591.86	0.01	whispers
1592.15	0.24	you've
1592.39	0.22	got
1592.61	0.18	this
1592.79	0.67	strange
1593.47	0.69	power
1594.35	0.16	You
1594.51	0.19	make
1594.7	0.14	me
1594.85	0.25	do
1595.1	0.57	things
1595.71	0.47	admit
1596.19	0.67	things
1597.15	0.39	Maybe
1597.54	0.17	you
1598.01	0.18	know
1598.63	0.17	She
1598.8	0.46	shrugs
1599.27	0.09	in
1599.36	0.1	the
1599.46	0.43	dark
1600.61	0.16	You
1600.77	0.23	don't
1601.01	0.54	know
1602.15	0.48	Margaret
1602.77	0.41	I
1603.23	0.16	we
1603.39	0.15	were
1603.54	0.75	lovers
1605.23	0.21	Who
1605.44	0.35	ended
1605.79	0.02	it
1606.91	0.25	She
1607.16	0.38	did
1607.57	0.18	he
1607.75	0.55	says
1608.86	0.17	She
1609.03	0.14	was
1609.17	0.24	about
1609.41	0.11	to
1609.52	0.32	marry
1609.84	0.15	your
1609.99	0.48	dad
1610.48	0.12	I
1610.6	0.22	was
1610.82	0.62	jealous
1612.57	0.15	The
1612.72	0.59	richness
1613.31	0.15	of
1613.46	0.88	silence
1614.87	0.18	She
1615.05	0.3	moves
1615.35	0.17	on
1615.52	0.18	him
1615.7	0.73	slow
1616.59	0.15	as
1616.74	0.15	if
1616.89	0.35	doing
1617.24	0.66	nothing
1618.13	0.3	until
1618.43	0.12	he
1618.57	0.31	can't
1618.89	0.34	help
1619.34	0.59	moan
1620.24	0.28	not
1620.52	0.65	thinking
1621.2	0.34	just
1621.54	0.61	moving
1622.52	1.0	relentless
1623.91	1.03	triumphant
1630.67	0.37	Gary
1631.04	0.46	chooses
1631.5	0.06	a
1631.56	0.5	gorgeous
1632.07	0.48	funeral
1632.55	0.47	wreath
1633.32	0.27	all
1633.73	0.54	orchids
1634.34	0.28	all
1635.47	0.01	elegans
1635.8	0.33	Clara
1636.13	0.27	doesn't
1636.4	0.28	ask
1636.68	0.21	about
1636.89	0.09	the
1636.98	0.52	price
1637.53	0.33	nodding
1637.86	0.36	yes
1638.25	0.17	of
1638.42	0.52	course
1638.96	0.12	the
1639.08	0.34	best
1639.42	0.11	for
1639.53	0.16	their
1639.69	0.65	friends
1640.89	0.2	How
1641.12	0.26	does
1641.38	0.05	a
1641.43	0.36	baby
1641.79	0.54	die
1642.84	0.15	When
1642.99	0.1	you're
1643.09	0.23	not
1643.32	0.53	looking
1643.94	0.41	babies
1644.36	0.53	die
1645.61	0.1	A
1645.71	0.41	church
1646.12	0.11	the
1646.24	0.7	congregation
1646.94	0.15	is
1647.1	0.48	numb
1647.65	0.36	Grad
1648.01	0.59	students
1648.64	0.27	pulled
1648.91	0.15	from
1649.06	0.15	their
1649.21	0.67	studios
1649.88	0.27	rub
1650.15	0.51	swollen
1650.66	0.53	eyes
1651.39	0.24	There's
1651.64	0.18	no
1651.82	0.18	one
1652.0	0.11	to
1652.11	0.42	blame
1652.53	0.12	in
1652.65	0.04	a
1652.69	0.31	crib
1653.0	0.58	death
1653.97	0.14	The
1654.11	0.42	service
1654.53	0.12	is
1654.65	0.61	short
1655.47	0.34	Clara
1655.81	0.31	keeps
1656.12	0.31	looking
1656.43	0.12	at
1656.55	0.61	Jeannie
1657.22	0.24	So
1657.46	0.57	frail
1658.04	0.16	she
1658.2	0.18	could
1658.39	0.56	break
1659.2	0.16	Her
1659.36	0.44	family
1659.8	0.38	holds
1660.18	0.39	her
1660.88	0.41	Tommy
1661.29	0.61	doesn't
1662.24	0.36	Gary
1662.6	0.27	holds
1662.87	0.16	on
1663.03	0.12	to
1663.15	0.66	Tommy
1663.87	0.32	Leads
1664.19	0.09	the
1664.28	0.25	pack
1664.99	0.01	bereaved
1665.01	0.46	friends
1665.47	0.16	to
1665.63	0.06	a
1665.69	0.54	bar
1666.53	0.23	He's
1666.76	0.34	arranged
1667.1	0.14	for
1667.24	0.18	them
1667.42	0.12	to
1667.54	0.22	take
1667.76	0.21	over
1667.97	0.08	the
1668.05	0.61	back
1668.95	0.32	Clara
1669.27	0.29	looks
1669.56	0.11	at
1669.67	0.35	him
1670.07	0.67	Proud
1671.13	0.15	In
1671.28	0.19	this
1671.47	0.39	alternate
1671.87	0.59	universe
1672.46	0.14	her
1672.6	0.41	husband's
1673.01	0.09	a
1673.1	0.55	leader
1673.69	0.31	getting
1674.02	0.34	things
1674.36	0.49	done
1675.71	0.01	Gary's
1675.73	0.41	hand
1676.15	0.14	on
1676.29	0.15	her
1676.47	0.53	arm
1677.19	0.17	her
1677.36	0.49	pride
1677.85	0.89	rising
1679.08	0.29	And
1679.37	0.44	then
1679.93	0.16	he
1680.09	0.32	puts
1680.5	0.52	everyone's
1681.02	0.42	drinks
1681.44	0.11	on
1681.55	0.17	their
1681.72	0.53	card
1682.72	0.22	She
1682.94	0.24	looks
1683.18	0.12	at
1683.3	0.19	him
1683.49	0.13	but
1683.62	0.41	everyone's
1684.03	0.29	looking
1684.32	0.48	too
1684.81	0.19	So
1685.0	0.21	she
1685.21	0.85	smiles
1686.34	0.15	He
1686.49	0.23	keeps
1686.72	0.32	hugging
1687.04	0.17	his
1687.22	0.49	friends
1687.75	0.36	waving
1688.11	0.09	a
1688.22	0.43	grief
1688.68	0.22	like
1688.9	0.05	a
1688.95	0.39	column
1689.34	0.13	of
1689.47	0.7	smoke
1690.41	0.17	No
1690.58	0.19	one
1690.77	0.28	knows
1691.05	0.16	what
1691.21	0.12	to
1691.33	0.53	say
1691.94	0.21	So
1692.15	0.36	everyone
1692.52	0.63	drinks
1693.45	0.35	Clara
1693.81	0.18	has
1694.01	0.24	lost
1694.26	0.26	track
1694.52	0.13	of
1694.65	0.54	time
1695.49	0.17	Her
1695.66	0.35	phone
1696.01	0.55	rings
1696.71	0.1	A
1696.81	0.24	call
1697.05	0.19	from
1697.24	0.12	her
1697.36	0.5	mom
1698.31	0.2	She
1698.51	0.41	ignores
1698.92	0.23	it
1705.69	0.11	The
1705.8	0.25	pull
1706.05	0.17	out
1706.22	0.42	couch
1706.66	0.3	covered
1706.96	0.03	with
1707.04	0.18	the
1707.22	0.36	Indian
1707.58	0.24	bed
1707.82	0.27	spread
1708.09	0.14	is
1708.23	0.57	empty
1709.22	0.23	It's
1709.46	0.86	2am
1710.45	0.23	then
1710.69	0.63	3
1711.4	0.19	then
1712.87	0.01	330
1712.88	0.4	Margaret
1713.28	0.24	keeps
1713.52	0.25	sight
1713.78	0.28	reading
1714.06	0.29	box
1714.36	0.34	second
1714.7	0.43	violin
1715.13	0.71	concerto
1716.55	0.44	Stephen
1716.99	0.21	walks
1717.2	0.12	out
1717.32	0.11	of
1717.43	0.13	their
1717.56	0.65	bedroom
1718.7	0.13	Do
1718.83	0.17	you
1719.04	0.22	know
1719.26	0.17	where
1719.43	0.23	she
1719.66	0.16	is
1719.82	0.11	I
1719.93	0.31	can't
1720.24	0.52	sleep
1721.26	0.17	He
1721.43	0.26	looks
1721.69	0.27	so
1721.96	0.73	distraught
1722.94	0.15	I
1723.09	0.33	always
1723.42	0.23	miss
1723.65	0.12	the
1723.77	0.57	signs
1724.34	0.22	says
1724.56	0.58	Stephen
1725.36	0.17	I
1725.53	0.19	don't
1725.72	0.28	listen
1726.0	0.26	until
1726.26	0.12	it's
1726.38	0.16	too
1726.54	0.23	late
1726.77	0.11	and
1726.88	0.12	then
1727.0	0.3	something
1727.31	0.66	horrible
1728.11	0.63	happens
1729.3	0.42	Margaret
1729.72	0.41	closes
1730.13	0.14	her
1730.27	0.6	score
1731.15	0.26	I'll
1731.41	0.22	wait
1731.64	0.17	up
1731.81	0.16	for
1731.97	0.39	her
1732.93	0.16	But
1733.09	0.08	I
1733.17	0.28	always
1733.45	0.3	turn
1733.75	0.34	Sasha
1734.09	0.23	over
1734.32	0.12	to
1734.44	0.42	you
1734.89	0.18	to
1735.07	0.14	her
1735.21	0.49	mom
1735.7	0.15	to
1735.85	0.07	a
1735.92	0.64	nanny
1737.0	0.26	She's
1737.26	0.33	almost
1737.59	0.23	21
1738.12	0.36	Margaret
1738.48	0.27	says
1738.75	0.76	quietly
1739.83	0.12	The
1739.95	0.27	hard
1740.22	0.25	job
1740.47	0.2	is
1740.67	0.56	done
1741.83	0.4	Stephen
1742.23	0.27	holds
1742.5	0.19	on
1742.69	0.12	to
1742.81	0.41	her
1744.27	0.2	It's
1744.47	0.2	not
1744.67	0.29	just
1744.96	0.1	the
1745.06	0.49	boyfriend
1745.55	0.12	that
1745.68	0.25	has
1745.93	0.12	her
1746.05	0.36	messed
1746.41	0.45	up
1747.26	0.19	She
1747.45	0.18	saw
1747.63	0.19	my
1747.82	0.31	bank
1748.14	0.77	statement
1749.7	0.5	Margaret's
1750.2	0.46	blood
1750.66	0.27	leaves
1750.93	0.12	her
1751.05	0.66	body
1752.31	0.14	Are
1752.45	0.21	we
1752.66	0.47	broke
1754.12	0.14	We're
1754.26	0.21	not
1754.47	0.33	doing
1754.81	0.61	great
1756.07	0.18	She
1756.25	0.25	waits
1756.5	0.13	for
1756.63	0.16	him
1756.79	0.1	to
1756.89	0.6	continue
1757.49	0.18	but
1757.67	0.1	he
1757.77	0.65	doesn't
1759.35	0.1	I
1759.45	0.22	need
1759.67	0.11	one
1759.78	0.11	of
1759.89	0.12	your
1760.01	0.4	sleeping
1760.41	0.36	pills
1760.92	0.56	says
1762.41	0.36	Margaret
1762.77	0.35	reaches
1763.12	0.15	for
1763.27	0.21	his
1763.49	0.67	hand
1764.54	0.32	Money
1764.86	0.64	comes
1765.54	0.35	money
1765.89	0.62	goes
1766.56	0.23	she
1766.79	0.61	says
1767.65	0.11	We're
1767.76	0.3	both
1768.08	0.58	young
1768.73	0.16	We
1768.89	0.22	can
1769.11	0.4	work
1770.22	0.15	He
1770.37	0.31	looks
1770.68	0.1	at
1770.78	0.38	her
1771.97	0.13	He
1772.1	0.29	doesn't
1772.39	0.31	feel
1772.7	0.46	young
1773.51	0.15	but
1773.66	0.19	he's
1773.85	0.53	grateful
1780.71	0.11	The
1780.82	0.27	bar
1781.09	0.16	is
1781.25	0.34	half
1781.59	0.43	dark
1782.15	0.4	stinks
1782.55	0.16	of
1782.73	0.42	grief
1783.17	0.49	sweat
1783.67	0.18	and
1783.85	0.56	wine
1784.78	0.31	Gary
1785.09	0.4	deserves
1785.49	0.11	so
1785.6	0.22	much
1785.83	0.31	better
1786.14	0.17	than
1786.31	0.38	you
1786.8	0.36	Tommy's
1787.16	0.33	yelling
1787.58	0.59	Clara
1788.53	0.23	Why
1788.76	0.17	is
1788.93	0.34	Tommy
1789.27	0.43	yelling
1789.7	0.2	at
1789.9	0.38	her
1790.59	0.17	You
1790.76	0.16	look
1790.92	0.19	through
1791.11	0.22	his
1791.33	0.44	mail
1791.91	0.03	and
1791.94	0.1	you
1792.04	0.45	nag
1792.76	0.22	make
1792.98	0.12	him
1793.1	0.23	feel
1793.33	0.67	small
1794.13	0.43	Tommy's
1794.57	0.48	drunk
1795.11	0.15	and
1795.26	0.17	so
1795.43	0.37	angry
1795.8	0.35	his
1796.16	0.32	spit
1796.5	0.36	lands
1796.86	0.14	on
1797.0	0.01	Clara's
1797.42	0.32	black
1797.75	0.6	dress
1798.72	0.1	What
1798.82	0.06	do
1798.88	0.17	you
1799.06	0.41	want
1799.49	0.2	from
1799.69	0.14	me
1799.83	0.67	Tommy
1800.76	0.21	He's
1800.97	0.16	up
1801.13	0.08	at
1801.22	0.18	her
1801.4	0.4	face
1801.84	0.19	What
1802.03	0.13	do
1802.16	0.15	I
1802.33	0.71	want
1803.28	0.24	She
1803.58	0.46	pushes
1804.04	0.13	him
1804.18	0.3	back
1804.48	0.12	with
1804.6	0.18	all
1804.78	0.11	of
1804.89	0.11	her
1805.0	0.56	strength
1805.76	0.33	Tommy
1806.09	0.32	falls
1806.41	0.11	on
1806.52	0.1	the
1806.63	0.5	chairs
1807.13	0.16	and
1807.3	0.44	everyone
1807.75	0.88	screams
1808.89	0.14	I
1809.22	0.15	my
1809.37	0.58	child
1809.96	0.3	back
1810.29	0.34	That's
1810.63	0.15	what
1810.78	0.12	I
1810.91	0.51	want
1811.88	0.13	The
1812.01	0.39	crowd
1812.4	0.41	gathers
1812.81	0.35	around
1813.16	0.42	him
1814.03	0.38	Clara
1814.41	0.44	finds
1814.85	0.44	Gary
1815.3	0.13	at
1815.43	0.09	the
1815.52	0.21	other
1815.73	0.21	end
1815.94	0.15	of
1816.09	0.06	the
1816.15	0.56	bar
1816.86	0.26	She's
1817.12	0.76	shaking
1818.07	0.11	He
1818.27	0.26	hasn't
1818.53	0.39	noticed
1818.92	0.07	a
1818.99	0.52	thing
1820.05	0.38	Jeannie
1820.43	0.59	has
1821.31	0.25	Please
1821.56	0.35	forgive
1821.91	0.2	him
1822.11	0.61	Clara
1823.09	0.22	I'm
1823.31	0.33	so
1823.64	0.71	sorry
1824.4	0.33	says
1824.73	0.61	Clara
1826.16	0.13	You
1826.29	0.32	can't
1826.61	0.44	save
1827.05	0.07	the
1827.12	0.37	ones
1827.49	0.14	that
1827.63	0.13	you
1827.76	0.54	love
1828.59	0.32	Jeannie
1828.91	0.35	says
1829.26	0.14	and
1829.4	0.18	she
1829.58	0.66	leaves
1830.86	0.33	Gary
1831.19	0.34	drives
1831.53	0.15	them
1831.68	0.5	home
1832.21	0.31	taking
1832.52	0.11	the
1832.63	0.44	turn
1833.07	0.14	off
1833.21	0.1	the
1833.31	0.36	highway
1833.67	0.26	so
1833.93	0.43	sharp
1834.36	0.14	she
1834.5	0.27	thinks
1834.77	0.14	they'll
1834.91	0.34	kill
1835.25	0.32	them
1835.79	0.29	His
1836.08	0.37	drunk
1836.46	0.21	his
1836.67	0.27	eyes
1836.94	0.06	are
1837.01	0.24	half
1837.27	0.74	closed
1838.2	0.28	After
1838.48	0.09	the
1839.14	0.19	screeches
1839.35	0.28	back
1839.63	0.14	in
1839.77	0.67	control
1840.48	0.35	Gary
1840.84	0.31	says
1841.15	0.47	just
1841.62	0.3	one
1841.92	0.62	line
1843.17	0.09	Do
1843.26	0.14	you
1843.4	0.2	think
1843.6	0.16	they'll
1843.76	0.34	make
1844.1	0.28	it
1851.19	0.12	At
1851.31	0.56	30
1851.87	0.06	a
1851.93	0.13	m
1852.23	0.36	Sasha
1852.59	0.35	wakes
1852.94	0.25	up
1853.19	0.37	feeling
1853.56	0.55	pain
1854.22	0.72	jolted
1855.05	0.82	forced
1856.15	0.6	Alexander
1856.75	0.47	pushes
1857.22	0.12	her
1857.34	0.49	down
1857.87	0.18	He
1858.05	0.38	wants
1858.43	0.69	flesh
1859.59	0.16	When
1859.75	0.17	she
1859.92	0.3	lets
1860.22	0.18	him
1860.42	0.2	he
1860.62	0.67	hisses
1861.64	0.22	You
1861.89	0.28	are
1862.17	0.24	into
1862.41	0.41	danger
1863.38	0.58	right
1864.5	0.29	What
1864.79	0.24	the
1865.04	0.73	fuck
1866.29	0.17	She
1866.46	0.4	pushes
1866.86	0.2	him
1867.06	0.26	off
1867.33	0.33	her
1867.8	0.17	Her
1867.97	0.41	fury
1868.52	0.63	overpowers
1869.15	0.17	his
1869.32	0.46	mass
1869.91	0.27	You
1870.29	0.26	gossiped
1871.14	0.39	me
1872.24	0.11	In
1872.35	0.08	the
1872.43	0.3	glare
1872.73	0.05	of
1872.79	0.13	the
1872.92	0.43	lights
1873.35	0.14	he
1873.49	0.23	looks
1873.72	0.68	flabby
1874.43	0.85	unkempt
1875.73	0.16	You
1875.89	0.23	take
1876.12	0.18	all
1876.3	0.16	your
1876.46	0.22	ex
1876.68	0.3	levers
1876.98	0.43	daughters
1877.41	0.12	to
1877.53	0.48	bed
1878.42	0.41	Margaret
1878.83	0.14	is
1878.97	0.12	in
1879.09	0.18	your
1879.27	0.32	mother
1879.59	0.23	Don't
1879.82	0.18	get
1880.0	0.12	all
1880.12	0.99	hysterical
1881.56	0.13	He
1881.69	0.28	pulls
1881.97	0.08	a
1882.05	0.44	towel
1882.49	0.4	around
1882.89	0.36	him
1883.65	0.18	You
1883.83	0.26	should
1884.09	0.38	go
1884.47	0.14	I'm
1884.61	0.17	not
1884.8	0.42	feeling
1885.22	0.37	well
1885.88	0.12	He
1886.0	0.29	walks
1886.29	0.13	to
1886.42	0.09	the
1886.51	0.48	bathroom
1886.99	0.11	and
1887.1	0.38	locks
1887.48	0.28	it
1888.32	0.16	You
1888.48	0.29	can't
1888.78	0.28	stay
1889.06	0.12	in
1889.18	0.16	there
1889.34	0.5	forever
1889.84	0.21	she
1890.05	0.59	yells
1890.91	0.18	Her
1891.63	0.27	so
1891.9	0.67	fast
1892.79	0.19	She
1892.98	0.36	throws
1893.34	0.11	on
1893.45	0.14	her
1893.59	0.47	clothes
1894.55	0.05	pullens
1894.61	0.12	on
1894.73	0.09	the
1894.82	0.29	door
1895.64	0.21	No
1895.85	0.85	response
1897.19	0.16	That
1897.35	0.11	a
1897.47	0.52	thump
1898.25	0.17	through
1898.42	0.13	the
1898.55	0.01	frosted
1899.13	0.41	glass
1899.54	0.25	door
1899.79	0.14	His
1899.93	0.4	shadow
1900.33	0.29	lies
1900.63	0.53	still
1901.17	0.13	on
1901.3	0.11	the
1901.41	0.65	floor
1902.35	0.46	Sasha
1902.81	0.57	smashes
1903.38	0.08	the
1903.46	0.32	glass
1903.78	0.12	with
1903.9	0.18	all
1904.08	0.1	of
1904.18	0.16	her
1904.34	0.42	weight
1904.9	0.31	So
1905.21	0.35	much
1905.56	0.71	force
1906.31	0.3	So
1906.61	0.29	much
1906.92	0.61	glass
1907.77	0.78	Alexander's
1908.56	0.4	spread
1908.96	0.47	out
1909.57	0.4	Oh
1909.98	0.4	my
1910.59	0.32	god
1911.21	0.23	my
1911.44	0.6	god
1912.19	0.19	Her
1912.38	0.36	mouth
1912.74	0.14	on
1912.89	0.29	his
1913.18	0.42	mouth
1913.84	0.48	CPR
1914.32	0.02	as
1914.51	0.19	she
1914.7	0.35	turns
1915.05	0.13	on
1915.18	0.16	her
1915.34	0.48	phone
1917.14	0.01	911
1917.59	0.2	Her
1917.79	0.32	wrist
1918.11	0.13	has
1918.24	0.17	been
1918.41	0.21	cut
1918.62	0.11	on
1918.73	0.08	the
1918.81	0.51	glass
1919.53	0.22	It's
1919.75	0.24	her
1919.99	0.51	blood
1920.6	0.18	on
1920.78	0.1	the
1920.88	0.6	granite
1921.49	0.01	I
1927.79	0.17	think
1927.96	0.14	I'm
1928.1	0.21	going
1928.31	0.08	to
1928.39	0.41	cancel
1928.8	0.09	the
1928.89	0.26	trip
1929.15	0.12	to
1929.27	0.13	New
1929.4	0.53	York
1929.98	0.27	says
1930.25	0.55	Gary
1930.91	0.14	I'll
1931.05	0.26	turn
1931.31	0.24	down
1931.55	0.12	the
1931.67	0.63	internship
1932.31	0.23	It's
1932.54	0.17	not
1932.71	0.23	such
1932.94	0.05	a
1932.99	0.22	big
1933.21	0.33	deal
1933.67	0.13	I'll
1933.8	0.32	stay
1934.12	0.52	here
1935.44	0.39	Gary
1935.83	0.3	opens
1936.13	0.11	the
1936.24	0.61	fridge
1936.94	0.34	These
1937.28	0.73	leftovers
1938.01	0.17	look
1938.18	0.88	amazing
1939.21	0.18	When
1939.39	0.14	did
1939.53	0.1	you
1939.63	0.25	make
1939.88	0.24	this
1940.12	0.66	chili
1941.28	0.18	It's
1941.46	0.07	a
1941.53	0.31	week
1941.84	0.52	old
1942.4	0.16	We
1942.56	0.15	had
1942.71	0.06	the
1942.77	0.41	party
1943.23	0.11	a
1943.34	0.38	week
1943.74	0.57	ago
1944.35	0.2	she
1944.55	0.52	says
1945.3	0.09	A
1945.39	0.49	leftover
1945.88	0.25	piece
1946.13	0.14	of
1946.27	0.21	blue
1946.71	0.07	cray
1946.78	0.3	paper
1947.53	0.03	dangles
1947.58	0.15	from
1947.73	0.11	the
1947.84	0.4	Adobe
1948.24	0.42	kitchen
1948.66	0.51	frame
1949.18	0.01	Backlit
1949.79	0.13	by
1949.92	0.12	the
1950.04	0.49	fridge
1950.55	0.17	it
1950.72	0.34	catches
1951.06	0.02	Clara's
1951.85	0.28	eye
1952.68	0.24	She
1952.92	0.28	looks
1953.2	0.11	at
1953.31	0.18	this
1953.49	0.3	man
1953.79	0.33	She's
1954.12	0.24	loved
1954.37	0.16	for
1954.89	0.71	years
1956.06	0.22	You've
1956.28	0.22	bought
1956.5	0.11	your
1956.61	0.51	ticket
1957.15	0.19	She
1957.34	0.28	says
1957.62	0.8	quietly
1958.56	0.38	You've
1958.97	0.21	booked
1959.18	0.11	the
1959.29	0.78	hotel
1960.11	0.23	You
1960.34	0.25	bought
1960.59	0.11	your
1960.71	0.85	supplies
1961.72	0.23	You've
1961.96	0.45	burdened
1962.41	0.16	our
1962.57	0.39	life
1962.97	0.23	by
1963.3	1.53	36
1965.02	0.01	000
1965.25	0.21	You
1965.46	0.23	never
1965.69	0.57	discussed
1966.26	0.3	it
1966.77	0.16	I
1966.93	0.35	believe
1967.28	0.17	this
1967.46	0.39	means
1967.92	0.25	New
1968.17	0.45	York
1968.65	0.26	is
1968.91	0.39	calling
1969.3	0.15	you
1969.47	0.59	Gary
1970.29	0.4	I
1970.72	0.57	believe
1971.31	0.27	you
1971.58	0.25	should
1971.83	0.51	go
1973.11	0.23	She's
1973.34	0.98	exhausted
1974.72	0.19	She
1974.91	0.2	looks
1975.11	0.1	at
1975.21	0.36	Gary
1975.57	0.11	and
1975.82	0.29	looks
1976.11	0.41	far
1976.52	0.73	away
1977.52	0.15	He
1977.67	0.18	looks
1977.85	0.88	smaller
1978.81	0.11	a
1978.92	0.88	stranger
1980.5	0.19	You
1980.69	0.35	can't
1981.04	0.43	save
1981.47	0.07	the
1981.54	0.32	people
1981.86	0.2	you
1982.06	0.52	love
1983.05	0.19	She
1983.24	0.43	feels
1983.67	0.54	cold
1984.22	0.27	She's
1984.49	0.34	so
1984.87	0.71	cold
1985.95	0.17	She
1986.12	0.73	compulsively
1986.85	0.48	scrolls
1987.33	0.09	through
1987.42	0.08	her
1987.65	0.28	phone
1987.93	0.11	up
1988.04	0.12	to
1988.16	0.1	her
1988.26	0.34	mother's
1988.62	0.57	text
1989.43	0.27	Mr
1990.02	0.29	Zimler's
1990.31	0.54	expecting
1990.85	0.15	your
1991.0	0.59	call
1991.9	0.15	and
1992.05	0.05	a
1992.1	0.58	number
1993.16	0.23	She
1993.39	0.43	saves
1993.82	0.31	it
1994.25	0.02	The
1999.88	0.61	emergency
2000.49	0.68	vehicles
2001.17	0.1	the
2001.27	0.29	call
2001.56	0.14	to
2001.7	0.6	Margaret
2002.32	0.19	it's
2002.51	0.16	all
2002.67	0.07	a
2002.74	0.7	blur
2004.01	0.2	When
2004.21	0.32	Margaret
2004.53	0.31	enters
2004.84	0.37	the
2005.8	0.18	Sasha's
2005.99	0.27	never
2006.26	0.31	felt
2006.57	0.24	such
2006.81	0.69	relief
2007.86	0.22	She's
2008.08	0.33	shocked
2008.42	0.13	to
2008.55	0.18	see
2008.73	0.14	how
2008.9	0.38	scared
2009.29	0.11	her
2009.4	0.58	stepmother
2009.98	0.59	looks
2010.91	0.18	Her
2011.09	0.21	own
2011.3	0.27	cut
2011.57	0.31	wrist
2011.88	0.14	is
2012.03	0.63	bandaged
2012.67	0.3	That's
2012.97	0.16	what
2013.13	0.38	Margaret
2013.51	0.75	notices
2014.62	0.18	I'm
2014.8	0.42	okay
2015.22	0.23	says
2015.46	0.46	Sasha
2015.92	0.27	It's
2016.2	0.27	just
2016.47	0.41	him
2017.4	0.24	She's
2017.64	0.48	terrified
2018.12	0.12	of
2018.24	0.41	Margaret's
2018.65	0.33	anger
2018.98	0.13	but
2019.19	0.51	stepmother
2019.7	0.25	just
2019.95	0.28	holds
2020.23	0.33	her
2020.95	0.35	Someone
2021.3	0.56	says
2022.32	0.15	he
2022.47	0.26	wouldn't
2022.79	0.28	made
2023.08	0.07	it
2023.15	0.29	without
2023.44	0.41	instant
2023.85	0.27	care
2024.12	0.19	He
2024.31	0.16	is
2024.47	0.31	one
2024.78	0.32	lucky
2025.1	0.58	man
2026.41	0.1	I
2026.51	0.09	want
2026.65	0.11	to
2026.76	0.32	stay
2027.08	0.3	until
2027.38	0.06	I
2027.44	0.21	know
2027.65	0.2	he's
2027.85	0.64	okay
2028.94	0.56	Sasha
2029.7	0.17	and
2029.87	0.34	Margaret
2030.21	0.47	squeezes
2030.68	0.14	her
2030.82	0.62	hand
2032.22	0.21	It's
2032.43	0.39	morning
2032.82	0.08	when
2032.91	0.19	they
2033.1	0.27	exit
2033.4	0.12	the
2033.52	0.82	hospital
2034.82	0.34	Sasha
2035.17	0.31	holds
2035.48	0.17	on
2035.65	0.16	to
2035.81	0.45	Margaret
2036.26	0.23	just
2036.49	0.15	like
2036.64	0.14	when
2036.78	0.15	she
2036.93	0.18	was
2037.14	0.55	little
2038.24	0.22	They're
2038.46	0.78	shaking
2039.86	0.19	What
2040.05	0.1	did
2040.15	0.09	you
2040.24	0.2	tell
2040.44	0.6	Dad
2041.58	0.13	He
2041.71	0.14	was
2041.85	0.61	asleep
2042.47	0.15	I
2042.62	0.21	left
2042.83	0.1	him
2042.93	0.05	a
2042.98	0.48	note
2043.75	0.22	Said
2043.97	0.16	you'd
2044.13	0.31	lost
2044.44	0.1	your
2044.54	0.39	wallet
2044.93	0.15	and
2045.08	0.06	I
2045.14	0.3	needed
2045.44	0.07	to
2045.51	0.23	get
